PlayerName,Country,Age,Height,Position,YearsPlayed,MeanYear,Appearances,Goals,BirthPlace,Longitude,Latitude
Allan Alem&#xE1;n,CostaRica,31,1.64,Midfielder,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Yosimar Arias,CostaRica,27,1.64,Midfielder,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Alejandro Morera Soto,CostaRica,,1.65,Forward,,,,,Alajuela,-84.2167,10.0167
Pablo Herrera Barrantes,CostaRica,27,1.67,Defender,,,,,Alajuela,-84.2167,10.0167
Willy Eras,CostaRica,33,1.68,Midfielder,,,,,Costa Rica,-84.0833,9.9333
Luis Miguel Valle,CostaRica,25,1.68,Midfielder,,,,,Costa Rica,-84.0833,9.9333
Erick Scott,CostaRica,33,1.69,Forward,,,,,Lim&#xF3;n,-83.0333,9.9833
Argenis Fern&#xE1;ndez,CostaRica,27,1.69,Forward,,,,,Ciudad Neily,,
Wilmer L&#xF3;pez,CostaRica,43,1.69,Midfielder,,,,,Alajuela,-84.2167,10.0167
Edder Nelson,CostaRica,28,1.69,Midfielder,,,,,Costa Rica,-84.0833,9.9333
Guillermo Guardia,CostaRica,54,1.7,Forward,1983-1984,1983.5,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Jos&#xE9; Pablo Fonseca,CostaRica,40,1.7,Defender,,,,,Costa Rica,-84.0833,9.9333
Esteban Sirias,CostaRica,33,1.7,Defender,,,,,Costa Rica,-84.0833,9.9333
Rodrigo Cordero,CostaRica,40,1.7,Midfielder,,,,,Moravia (canton),-84.0222,10.0128
Diego Estrada,CostaRica,25,1.7,Midfielder,,,,,Alajuela,-84.2167,10.0167
Carlos Hern&#xE1;ndez (footballer),CostaRica,32,1.7,Midfielder,,,,,San Jos&#xE9; Province,-83.95,9.6
F&#xE9;lix Montoya,CostaRica,34,1.71,Midfielder,,,,,Guanacaste Province,-85.4,10.4333
Jervis Drummond,CostaRica,37,1.72,Defender,,,,,Lim&#xF3;n,-83.0333,9.9833
Rolando Fonseca,CostaRica,40,1.72,Forward,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Bernard Mullins Campbell,CostaRica,40,1.72,Forward,,,,,Cartago Costa Rica,-83.9167,9.8667
Allan Oviedo,CostaRica,43,1.72,Forward,,,,,El Llano,-101.9667,21.9167
Marvin Angulo,CostaRica,27,1.72,Midfielder,,,,,Heredia Costa Rica,-84.1167,9.9964
Steven Bryce,CostaRica,37,1.72,Midfielder,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Kenny Cunningham (footballer born 1985),CostaRica,29,1.72,Midfielder,,,,,Lim&#xF3;n,-83.0333,9.9833
Daniel Jim&#xE9;nez (Costa Rican footballer),CostaRica,30,1.72,Midfielder,,,,,Costa Rica,-84.0833,9.9333
G&#xE9;iner Segura,CostaRica,39,1.72,Midfielder,,,,,Costa Rica,-84.0833,9.9333
Jairo Arrieta,CostaRica,30,1.73,Forward,,,,,Nicoya,-85.45,10.15
Randall Brenes,CostaRica,31,1.73,Forward,,,,,Cartago Costa Rica,-83.9167,9.8667
Luis Diego Cordero,CostaRica,26,1.73,Midfielder,,,,,Costa Rica,-84.0833,9.9333
Alexander Castro,CostaRica,35,1.74,Defender,,,,,Golfito,-83.25,8.6333
Carlos Castro Mora,CostaRica,35,1.74,Defender,,,,,Alajuela,-84.2167,10.0167
Pedro Leal (footballer),CostaRica,25,1.74,Defender,,,,,Puntarenas,-84.8333,9.9667
Gilberto Mart&#xED;nez,CostaRica,34,1.74,Defender,,,,,Golfito,-83.25,8.6333
Michael Rodr&#xED;guez,CostaRica,32,1.74,Defender,,,,,Costa Rica,-84.0833,9.9333
Gerald Drummond,CostaRica,37,1.74,Forward,,,,,Lim&#xF3;n,-83.0333,9.9833
Walter Centeno,CostaRica,39,1.74,Midfielder,,,,,Palmar Sur,-83.45,8.9667
Jos&#xE9; Carlos Chaves,CostaRica,55,1.75,Defender,1988-1994,1991,,,Atenas,-84.3833,9.9833
Waylon Francis,CostaRica,23,1.75,Defender,,,,,Lim&#xF3;n,-83.0333,9.9833
Harold Wallace,CostaRica,38,1.75,Defender,,,,,Heredia Costa Rica,-84.1167,9.9964
Alejandro Aguilar,CostaRica,23,1.75,Forward,,,,,Costa Rica,-84.0833,9.9333
Mario Camacho,CostaRica,31,1.75,Forward,,,,,Alajuela,-84.2167,10.0167
Jhonny Cubero,CostaRica,38,1.75,Forward,,,,,Grecia Costa Rica,-84.3111,10.0722
M&#xED;nor D&#xED;az,CostaRica,33,1.75,Forward,,,,,Acoyapa de Nicoya,,
Christian Bola&#xF1;os,CostaRica,30,1.75,Midfielder,,,,,Hatillo District,-84.1,9.9167
Pablo Brenes,CostaRica,32,1.75,Midfielder,,,,,Costa Rica,-84.0833,9.9333
Jorge Gatgens,CostaRica,26,1.76,Defender,,,,,Costa Rica,-84.0833,9.9333
Cristian Montero,CostaRica,32,1.76,Defender,,,,,Alajuela,-84.2167,10.0167
Alejandro Alp&#xED;zar,CostaRica,35,1.76,Forward,,,,,Costa Rica,-84.0833,9.9333
V&#xED;ctor N&#xFA;&#xF1;ez,CostaRica,34,1.76,Forward,,,,,Santo Domingo,-69.95,18.4667
Warren Granados,CostaRica,32,1.76,Midfielder,,,,,San Ram&#xF3;n Costa Rica,-84.47,10.0869
David Guzm&#xE1;n,CostaRica,24,1.76,Midfielder,,,,,Costa Rica,-84.0833,9.9333
Cristian Oviedo Calvo,CostaRica,35,1.76,Midfielder,,,,,Alajuela,-84.2167,10.0167
Andr&#xE9;s N&#xFA;&#xF1;ez,CostaRica,38,1.76,Midfielder,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Cristian Gamboa,CostaRica,24,1.77,Defender,,,,,Liberia Costa Rica,-85.4333,10.6333
Michael Barrantes,CostaRica,30,1.77,Midfielder,,,,,Heredia Costa Rica,-84.1167,9.9964
Mauricio Sol&#xED;s,CostaRica,41,1.77,Midfielder,,,,,Heredia Costa Rica,-84.1167,9.9964
Yeltsin Tejeda,CostaRica,22,1.77,Midfielder,,,,,Lim&#xF3;n,-83.0333,9.9833
Heiner Mora,CostaRica,30,1.78,Defender,,,,,Gu&#xE1;cimo,-83.6833,10.2083
Jos&#xE9; Salvatierra,CostaRica,24,1.78,Defender,,,,,Escaz&#xFA; Costa Rica,,
Pablo Salazar,CostaRica,31,1.78,Defender,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Armando Alonso,CostaRica,30,1.78,Forward,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Joel Campbell,CostaRica,22,1.78,Forward,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Patrick Pemberton,CostaRica,32,1.78,Goalkeeper,,,,,Lim&#xF3;n,-83.0333,9.9833
Diego Calvo,CostaRica,23,1.78,Midfielder,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Jos&#xE9; Luis L&#xF3;pez Ram&#xED;rez,CostaRica,33,1.78,Midfielder,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Rodolfo Rodr&#xED;guez (footballer),CostaRica,34,1.78,Midfielder,,,,,Goicoechea (canton),-84.0531,9.9422
William Sunsing,CostaRica,37,1.78,Midfielder,,,,,Heredia Costa Rica,-84.1167,9.9964
Christopher Meneses,CostaRica,24,1.79,Defender,,,,,Costa Rica,-84.0833,9.9333
Roberto Wong,CostaRica,35,1.79,Defender,,,,,Puntarenas,-84.8333,9.9667
Errol Daniels,CostaRica,70,1.79,Forward,,,,,Gu&#xE1;cimo,-83.6833,10.2083
Marco Ure&#xF1;a,CostaRica,24,1.79,Forward,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Mauricio Alp&#xED;zar,CostaRica,35,1.79,Midfielder,,,,,Alajuela,-84.2167,10.0167
Danny Fonseca,CostaRica,34,1.79,Midfielder,,,,,Cartago Costa Rica,-83.9167,9.8667
Francisco Calvo,CostaRica,22,1.8,Defender,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Michael Uma&#xF1;a,CostaRica,32,1.8,Defender,,,,,Santa Ana Costa Rica,-84.1833,9.9333
Daniel Colindres,CostaRica,29,1.8,Forward,,,,,Alajuela,-84.2167,10.0167
Evaristo Coronado,CostaRica,53,1.8,Forward,,,,,Osa (canton),-83.5142,8.8939
Jos&#xE9; Jaikel,CostaRica,48,1.8,Forward,,,,,Alajuela,-84.2167,10.0167
Leonidas Flores,CostaRica,49,1.8,Forward,,,,,La Palma de Abangares,,
Wardy Alfaro,CostaRica,36,1.8,Goalkeeper,,,,,Alajuela,-84.2167,10.0167
Hermidio Barrantes,CostaRica,49,1.8,Goalkeeper,,,,,Puntarenas,-84.8333,9.9667
Alejandro Gonz&#xE1;lez Rojas,CostaRica,59,1.8,Goalkeeper,,,,,Atenas,-84.3833,9.9833
Dexter Lewis,CostaRica,33,1.8,Goalkeeper,,,,,Cahuita,-82.8456,9.7389
&#xC1;lvaro Mes&#xE9;n,CostaRica,41,1.8,Goalkeeper,,,,,Alajuela,-84.2167,10.0167
&#xD3;scar Emilio Rojas,CostaRica,35,1.8,Midfielder,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Jos&#xE9; Mena,CostaRica,25,1.81,Defender,,,,,Costa Rica,-84.0833,9.9333
&#xC9;ver Alfaro,CostaRica,31,1.81,Forward,,,,,Grecia Costa Rica,-84.3111,10.0722
Froyl&#xE1;n Ledezma,CostaRica,36,1.81,Forward,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Donny Grant,CostaRica,38,1.81,Goalkeeper,,,,,Lim&#xF3;n,-83.0333,9.9833
Osvaldo Rodr&#xED;guez (footballer),CostaRica,23,1.81,Midfielder,,,,,Gu&#xE1;piles,,
Bismark Acosta,CostaRica,27,1.82,Defender,,,,,Santa Cruz (canton) Costa Rica,-85.65,10.2667
Freddy Fern&#xE1;ndez,CostaRica,40,1.82,Defender,,,,,Costa Rica,-84.0833,9.9333
Ricardo Gonz&#xE1;lez (footballer),CostaRica,40,1.82,Goalkeeper,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
V&#xED;ctor Cordero,CostaRica,40,1.83,Defender,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
&#xC1;lvaro Sabor&#xED;o,CostaRica,32,1.83,Forward,,,,,Quesada Costa Rica,-84.4269,10.3236
Daniel Cambronero,CostaRica,28,1.83,Goalkeeper,,,,,Costa Rica,-84.0833,9.9333
Fernando Patterson,CostaRica,44,1.83,Goalkeeper,,,,,Costa Rica,-84.0833,9.9333
Randall Azofeifa,CostaRica,29,1.83,Midfielder,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Luis Galagarza,CostaRica,51,1.83,Midfielder,,,,,Puntarenas,-84.8333,9.9667
&#xD3;scar Granados,CostaRica,28,1.83,Midfielder,,,,,Cartago Costa Rica,-83.9167,9.8667
&#xD3;scar Duarte (Costa Rican footballer),CostaRica,25,1.84,Defender,,,,,Catarina Masaya,-86.0753,11.9119
Berny Pe&#xF1;a,CostaRica,33,1.84,Defender,,,,,Puerto Carrillo,,
Roy Smith (footballer),CostaRica,24,1.84,Defender,,,,,Lim&#xF3;n,-83.0333,9.9833
Winston Parks,CostaRica,32,1.84,Forward,,,,,Lim&#xF3;n,-83.0333,9.9833
Jos&#xE9; Porras,CostaRica,43,1.84,Goalkeeper,,,,,Grecia Costa Rica,-84.3111,10.0722
J&#xFA;nior D&#xED;az,CostaRica,30,1.85,Defender,,,,,Heredia Costa Rica,-84.1167,9.9964
Kurt Bernard,CostaRica,36,1.85,Forward,,,,,Lim&#xF3;n,-83.0333,9.9833
Keylor Navas,CostaRica,27,1.85,Goalkeeper,,,,,P&#xE9;rez Zeled&#xF3;n (canton),-83.7406,9.3411
Pablo Chinchilla,CostaRica,35,1.86,Defender,,,,,Escaz&#xFA; Costa Rica,,
Leonardo Gonz&#xE1;lez,CostaRica,33,1.86,Defender,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Dennis Marshall,CostaRica,,1.86,Defender,,,,,Lim&#xF3;n,-83.0333,9.9833
Douglas Sequeira,CostaRica,37,1.86,Defender,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
David Diach,CostaRica,40,1.86,Forward,,,,,Costa Rica,-84.0833,9.9333
Adrian De Lemos,CostaRica,31,1.86,Goalkeeper,,,,,Goicoechea (canton),-84.0531,9.9422
Celso Borges,CostaRica,26,1.86,Midfielder,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Cristian Lagos,CostaRica,30,1.87,Forward,,,,,Ciudad Cort&#xE9;s,,
Roy Myrie,CostaRica,32,1.88,Defender,,,,,Costa Rica,-84.0833,9.9333
Windell Gabriels,CostaRica,29,1.88,Forward,,,,,Turrialba,-83.6833,9.9
Bryan Ruiz,CostaRica,29,1.88,Forward,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Luis Gabelo Conejo,CostaRica,54,1.88,Goalkeeper,,,,,San Ram&#xF3;n Costa Rica,-84.47,10.0869
Andy Furtado,CostaRica,33,1.9,Forward,,,,,Lim&#xF3;n,-83.0333,9.9833
Giancarlo Gonz&#xE1;lez,CostaRica,26,1.91,Defender,,,,,Desamparados,-84.0667,9.9
Paulo Wanchope,CostaRica,38,1.93,Forward,,,,,Heredia Costa Rica,-84.1167,9.9964
Esteban Alvarado,CostaRica,25,1.93,Goalkeeper,,,,,Siquirres,-83.5167,10.1
Kendall Waston,CostaRica,26,1.96,Defender,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Omar Arroyo,CostaRica,57,,Forward,1980-1985,1982.5,15,,San Ram&#xF3;n Costa Rica,-84.47,10.0869
Johnny Acosta,CostaRica,31,,Defender,,,,,Quesada Costa Rica,-84.4269,10.3236
Sandro Alfaro,CostaRica,43,,Defender,,,,,San Carlos (canton),-84.5147,10.6172
Minor Alp&#xED;zar,CostaRica,59,,Defender,,,,,Costa Rica,-84.0833,9.9333
Gabriel Badilla,CostaRica,30,,Defender,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Quico Chac&#xF3;n,CostaRica,80,,Defender,,,,,Costa Rica,-84.0833,9.9333
Dar&#xED;o Delgado (footballer born 1985),CostaRica,28,,Defender,,,,,Costa Rica,-84.0833,9.9333
Julio Fuller,CostaRica,58,,Defender,,,,,Lim&#xF3;n,-83.0333,9.9833
Ricardo Garc&#xED;a (footballer),CostaRica,,,Defender,,,,,Puntarenas,-84.8333,9.9667
C&#xE9;sar Hines,CostaRica,56,,Defender,,,,,Lim&#xF3;n,-83.0333,9.9833
Geovanny Jara,CostaRica,47,,Defender,,,,,Puntarenas,-84.8333,9.9667
Carlos Johnson (footballer),CostaRica,30,,Defender,,,,,Cartago Costa Rica,-83.9167,9.8667
R&#xF3;nald Mar&#xED;n,CostaRica,51,,Defender,,,,,Costa Rica,-84.0833,9.9333
Roy Miller (footballer),CostaRica,29,,Defender,,,,,Cartago Costa Rica,-83.9167,9.8667
David Myrie,CostaRica,26,,Defender,,,,,Puerto Viejo de Talamanca,-82.7528,9.6583
Mario Murillo (footballer),CostaRica,,,Defender,,,,,Santa B&#xE1;rbara (canton),-84.1611,10.0361
Gonzalo Segares,CostaRica,31,,Defender,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Carlos Silva Loaiza,CostaRica,,,Defender,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Rodney Wallace (footballer),CostaRica,26,,Defender,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Hern&#xE1;n Bola&#xF1;os,CostaRica,,,Forward,,,,,Granada Nicaragua,-85.95,11.9333
Pastor Fern&#xE1;ndez,CostaRica,51,,Forward,,,,,San Isidro de El General,-83.7053,9.3756
Andy Herron,CostaRica,36,,Forward,,,,,Lim&#xF3;n,-83.0333,9.9833
Francisco Hern&#xE1;ndez (footballer born 1949),CostaRica,65,,Forward,,,,,Costa Rica,-84.0833,9.9333
Edgar Mar&#xED;n,CostaRica,71,,Forward,,,,,Pueblo Nuevo,,
Jonathan McDonald,CostaRica,26,,Forward,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Ram&#xF3;n Rodr&#xED;guez Soto,CostaRica,,,Forward,,,,,Tibas,-84.0825,9.9589
Whayne Wilson,CostaRica,,,Forward,,,,,Lim&#xF3;n,-83.0333,9.9833
Olman Vargas,CostaRica,29,,Forward,,,,,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Carlos Alvarado Villalobos,CostaRica,86,,Goalkeeper,,,,,Santa B&#xE1;rbara (canton),-84.1611,10.0361
Miguel Segura,CostaRica,50,,Goalkeeper,,,,,Costa Rica,-84.0833,9.9333
Jos&#xE9; Miguel Cubero,CostaRica,27,,Midfielder,,,,,Sarch&#xED;,-84.35,10.0833
Enrique D&#xED;az,CostaRica,55,,Midfielder,,,,,Lim&#xF3;n,-83.0333,9.9833
Juan Bautista Esquivel,CostaRica,34,,Midfielder,,,,,San Ram&#xF3;n Costa Rica,-84.47,10.0869
Fernando Hern&#xE1;ndez (footballer),CostaRica,,,Midfielder,,,,,Costa Rica,-84.0833,9.9333
&#xC1;lvaro S&#xE1;nchez,CostaRica,30,,Midfielder,,,,,Quesada Costa Rica,-84.4269,10.3236
Max S&#xE1;nchez,CostaRica,41,,Midfielder,,,,,Costa Rica,-84.0833,9.9333
Asdrubal Paniagua,CostaRica,63,,,,,,,San Rafael (canton),-84.4258,10.0689
Reynaldo Parks,CostaRica,39,,,,,,,Costa Rica,-84.0833,9.9333
Joao Plata,Ecuador,22,1.56,Forward,2011,2011,1,0,Guayaquil,-79.8833,-2.1833
Edder Vaca,Ecuador,28,1.66,Midfielder,2007-,2010.5,2,0,Guayaquil,-79.8833,-2.1833
Juan Carlos Burbano,Ecuador,45,1.69,Midfielder,1996-2002,1999,18,0,Quito,-78.5833,-0.25
Jimmy Bland&#xF3;n,Ecuador,45,1.69,Midfielder,1997-2000,1998.5,30,0,Esmeraldas Ecuador,-79.6603,0.9686
Fernando Guerrero (footballer),Ecuador,24,1.7,Midfielder,2007-,2010.5,3,0,Quito,-78.5833,-0.25
N&#xE9;icer Reasco,Ecuador,37,1.7,Defender,1998-2011,2004.5,54,0,San Lorenzo Ecuador,-78.8414,1.2658
Omar de Jes&#xFA;s,Ecuador,38,1.71,Defender,2006-,2010,15,0,Quito,-78.5833,-0.25
Pedro Qui&#xF1;&#xF3;nez,Ecuador,28,1.72,Midfielder,2007-,2010.5,10,0,Esmeraldas Ecuador,-79.6603,0.9686
Fricson George,Ecuador,39,1.72,Defender,1999-2007,2003,18,0,Esmeraldas Ecuador,-79.6603,0.9686
Luis Saritama,Ecuador,30,1.72,Midfielder,2003-,2008.5,49,0,Loja Ecuador,-79.2,-3.9833
Edwin Tenorio,Ecuador,38,1.72,Midfielder,1998-2007,2002.5,78,0,Esmeraldas Ecuador,-79.6603,0.9686
Luis Moreira,Ecuador,35,1.73,Forward,1999,1999,6,0,Portoviejo,-80.4553,-1.0561
&#xD3;scar Bag&#xFC;&#xED;,Ecuador,31,1.73,Defender,2005-,2009.5,21,0,Esmeraldas Ecuador,-79.6603,0.9686
Jefferson Pinto,Ecuador,24,1.74,Midfielder,,,1,0,Buena F&#xE9;,-79.4889,-0.8986
Juan Carlos Paredes,Ecuador,27,1.74,Defender,2010-,2012,41,0,Esmeraldas Ecuador,-79.6603,0.9686
Marco Constante,Ecuador,46,1.75,Midfielder,1997,1997,2,0,Saquisil&#xED;,-78.67,-0.83
Miguel Ibarra (footballer),Ecuador,29,1.75,Defender,2009-,2011.5,4,0,New York City,-74.0058,40.7128
Gustavo Figueroa,Ecuador,35,1.75,Forward,2000-2006,2003,5,0,Santa Ana California,-117.8814,33.7408
Diego Herrera,Ecuador,45,1.75,Forward,1992-1999,1995.5,11,0,Pichincha Province,-78.5833,-0.25
Joffre Guerr&#xF3;n,Ecuador,29,1.75,Midfielder,2007-,2010.5,18,0,Imbabura Province,-78.1333,0.35
Nicol&#xE1;s Asencio,Ecuador,39,1.75,Forward,1995-2003,1999,20,0,Machala,-79.9667,-3.2667
David Quiroz,Ecuador,31,1.75,Midfielder,,,32,0,Guayaquil,-79.8833,-2.1833
Luis Bola&#xF1;os,Ecuador,29,1.76,Forward,2007-,2010.5,11,0,Quito,-78.5833,-0.25
Bol&#xED;var G&#xF3;mez,Ecuador,37,1.77,Defender,1999,1999,1,0,Esmeraldas Ecuador,-79.6603,0.9686
Geovanny Nazareno,Ecuador,26,1.77,Defender,2008-,2011,5,0,Nueva Loja,-76.8828,0.0847
Pa&#xFA;l Ambrosi,Ecuador,33,1.77,Defender,2003-2009,2006,35,0,Guaranda,-79,-1.6
Mois&#xE9;s Candelario,Ecuador,35,1.78,Midfielder,1999,1999,4,0,Guayaquil,-79.8833,-2.1833
Jairon Zamora,Ecuador,36,1.78,Midfielder,1999-2000,1999.5,7,0,Guayaquil,-79.8833,-2.1833
Jos&#xE9; Madrid,Ecuador,26,1.79,Defender,2011-,2012.5,1,0,Guayaquil,-79.8833,-2.1833
Fernando Gaibor,Ecuador,22,1.79,Midfielder,2013-,2013.5,2,0,Montalvo,,
Diego Calder&#xF3;n,Ecuador,27,1.8,Defender,2011-,2012.5,5,0,Quito,-78.5833,-0.25
Jayro Campos,Ecuador,30,1.8,Defender,2004-,2009,20,0,Ibarra Ecuador,-78.1306,0.3625
Gabriel Achilier,Ecuador,29,1.8,Defender,2008-,2011,24,0,Machala,-79.9667,-3.2667
Oswaldo Ibarra,Ecuador,44,1.8,Goalkeeper,1997-2004,2000.5,27,0,Ambuqui,,
Alfonso Obreg&#xF3;n,Ecuador,42,1.8,Midfielder,1995-2004,1999.5,58,0,Portoviejo,-80.4553,-1.0561
Juan Trivi&#xF1;o,Ecuador,33,1.81,Defender,2004-2005,2004.5,5,0,Guayaquil,-79.8833,-2.1833
Alex Cevallos,Ecuador,47,1.81,Goalkeeper,1988-1996,1992,23,0,Anc&#xF3;n Ecuador,,
Carlos Armando Gruezo Qui&#xF1;&#xF3;nez,Ecuador,38,1.82,Forward,1998,1998,1,0,Rosa Z&#xE1;rate,-79.48,0.33
Norberto Araujo,Ecuador,35,1.82,Defender,2011,2011,4,0,Rosario Santa Fe,-60.6667,-32.95
Luis Checa,Ecuador,30,1.82,Defender,2008-,2011,8,0,Ecuador,-78.35,-0.15
H&#xF3;lger Qui&#xF1;&#xF3;nez,Ecuador,52,1.82,Defender,1984-1999,1991.5,50,0,San Carlos Ecuador,,
Jos&#xE9; Francisco Cevallos,Ecuador,43,1.82,Goalkeeper,1994-2010,2002,89,0,Anc&#xF3;n Santa Elena,,
Edson Monta&#xF1;o,Ecuador,23,1.83,Forward,2011-,2012.5,4,0,Guayaquil,-79.8833,-2.1833
Oswaldo Minda,Ecuador,31,1.83,Midfielder,2008-,2011,20,0,Quito,-78.5833,-0.25
M&#xE1;ximo Banguera,Ecuador,28,1.83,Goalkeeper,2008-,2011,25,0,Guayaquil,-79.8833,-2.1833
Dami&#xE1;n Lanza,Ecuador,32,1.85,Goalkeeper,2004-2006,2005,5,0,Cuenca Ecuador,-79.0153,-2.8992
Ra&#xFA;l Guerr&#xF3;n,Ecuador,37,1.85,Defender,2000-2004,2002,34,0,Atuntaqui,-78.23,-0.35
Daniel Viteri,Ecuador,32,1.86,Goalkeeper,2002-,2008,5,0,Guayaquil,-79.8833,-2.1833
Cristian Mora,Ecuador,34,1.86,Goalkeeper,2005-2007,2006,20,0,Vinces,-79.7333,-1.55
Marlon de Jes&#xFA;s,Ecuador,22,1.87,Forward,2010-,2012,5,0,Ibarra Ecuador,-78.1306,0.3625
Marcelo Elizaga,Ecuador,42,1.87,Goalkeeper,2007-2012,2009.5,23,0,Mor&#xF3;n Buenos Aires,-58.6167,-34.65
Dannes Coronel,Ecuador,,1.87,Defender,1992-2000,1996,27,0,Naranjal Ecuador,-79.615,-2.6728
Rorys Arag&#xF3;n,Ecuador,32,1.88,Goalkeeper,2007-,2010.5,3,0,Esmeraldas Ecuador,-79.6603,0.9686
Adri&#xE1;n Bone,Ecuador,25,1.88,Goalkeeper,2011-,2012.5,3,0,Esmeraldas Ecuador,-79.6603,0.9686
Eduardo Morante,Ecuador,27,1.88,Defender,2010-,2012,5,0,Vinces,-79.7333,-1.55
Geovanny Caicedo,Ecuador,33,1.88,Defender,2009-,2011.5,8,0,Esmeraldas Ecuador,-79.6603,0.9686
Javier Klimowicz,Ecuador,37,1.89,Goalkeeper,2007-,2010.5,2,0,Quilmes,-58.2667,-34.7167
Carlos Alberto Ju&#xE1;rez,Ecuador,42,1.92,Forward,2000,2000,4,0,Buenos Aires,-58.3817,-34.6033
Jos&#xE9; Luis Perlaza,Ecuador,32,1.93,Defender,2004-,2009,4,0,Esmeraldas Ecuador,-79.6603,0.9686
Alexander Dom&#xED;nguez,Ecuador,27,1.93,Goalkeeper,2011-,2012.5,21,0,Tachina Ecuador,,
H&#xE9;ctor Manuel Gonz&#xE1;lez,Ecuador,42,,Midfielder,1997,1997,1,0,Ecuador,-78.35,-0.15
Julio Briones,Ecuador,39,,Midfielder,1998,1998,1,0,Ecuador,-78.35,-0.15
Marco Qui&#xF1;&#xF3;nez,Ecuador,36,,Defender,2007-,2010.5,1,0,Guayaquil,-79.8833,-2.1833
Geovanni Camacho,Ecuador,29,,Goalkeeper,2007-,2010.5,1,0,Guayaquil,-79.8833,-2.1833
Juan Govea,Ecuador,23,,Midfielder,2011-,2012.5,1,0,Esmeraldas Ecuador,-79.6603,0.9686
Santiago J&#xE1;come,Ecuador,41,,Defender,1999-2000,1999.5,3,0,Quito,-78.5833,-0.25
Hidrobo Rosero,Ecuador,40,,Midfielder,1997,1997,4,0,Chimborazo Province,-78.65,-1.6667
Manuel Mendoza,Ecuador,25,,Goalkeeper,2008-2009,2008.5,4,0,Portoviejo,-80.4553,-1.0561
H&#xE9;ctor Ferri,Ecuador,45,,Midfielder,1992-2000,1996,6,0,Ecuador,-78.35,-0.15
Jairo Monta&#xF1;o,Ecuador,35,,Defender,2006-,2010,6,0,Guayaquil,-79.8833,-2.1833
Franklin Anangon&#xF3;,Ecuador,39,,Defender,1999,1999,7,0,Quito,-78.5833,-0.25
Carlos Ernesto Castro,Ecuador,35,,Defender,,,7,0,Quito,-78.5833,-0.25
Edmundo M&#xE9;ndez,Ecuador,45,,Defender,1996-1997,1996.5,11,0,Ecuador,-78.35,-0.15
Eduardo Smith,Ecuador,48,,Midfielder,1996-1997,1996.5,12,0,Ecuador,-78.35,-0.15
Roberto Mi&#xF1;a,Ecuador,29,,Forward,2002-2007,2004.5,12,0,Guayaquil,-79.8833,-2.1833
Robert Burbano,Ecuador,43,,Midfielder,1991-2000,1995.5,15,0,Ecuador,-78.35,-0.15
Edwin Villafuerte,Ecuador,35,,Goalkeeper,2004-2007,2005.5,16,0,Guayaquil,-79.8833,-2.1833
Jacinto Espinoza,Ecuador,44,,Goalkeeper,1992-2004,1998,38,0,Bah&#xED;a de Car&#xE1;quez,-80.4167,-0.6
Carlos Luis Morales,Ecuador,49,,Goalkeeper,1987-1999,1993,40,0,Guayaquil,-79.8833,-2.1833
Narciso Mina,Ecuador,,1.72,Forward,2008-,2011,11,1,San Lorenzo Ecuador,-78.8414,1.2658
Nixon Carcel&#xE9;n,Ecuador,44,1.78,Midfielder,1991-1999,1995,40,1,Ecuador,-78.35,-0.15
Luis Capurro,Ecuador,53,1.8,Defender,1985-2003,1994,100,1,Esmeraldas Ecuador,-79.6603,0.9686
Ren&#xE1;n Calle,Ecuador,38,1.81,Defender,1999-2007,2003,13,1,Shushufindi,,
Edmundo Zura,Ecuador,31,1.82,Forward,2006-2009,2007.5,11,1,Pimampiro,-77.97,0.4
